stem,source,split,has_debris
G7_007290,g7,train,0
G7_006822,g7,train,0
G7_002824,g7,train,0
G7_002904,g7,train,0
G7_003360,g7,train,0
G7_006464,g7,train,0
G7_003430,g7,train,0
G7_004202,g7,train,0
G7_006821,g7,train,0
G7_007213,g7,train,0
G7_006953,g7,train,0
G7_004564,g7,train,0
G7_004223,g7,train,0
G7_003143,g7,train,0
G7_001394,g7,train,0
G7_001730,g7,train,0
G7_001301,g7,train,0
G7_003080,g7,train,0
G7_001419,g7,train,0
G7_006135,g7,train,0
G7_005814,g7,train,0
G7_002539,g7,train,0
G7_004382,g7,train,0
G7_001207,g7,train,0
G7_005318,g7,train,0
G7_000091,g7,train,0
G7_000506,g7,train,0
G7_001641,g7,train,0
G7_003643,g7,train,0
G7_001818,g7,train,0
G7_003810,g7,train,0
G7_005669,g7,train,0
G7_001968,g7,train,0
G7_003197,g7,train,0
G7_005698,g7,train,0
G7_001673,g7,train,0
G7_006381,g7,train,0
G7_005420,g7,train,0
G7_006889,g7,train,0
G7_006730,g7,train,0
G7_005297,g7,train,0
G7_000701,g7,train,0
G7_000094,g7,train,0
G7_003488,g7,train,0
G7_005676,g7,train,0
G7_003831,g7,train,0
G7_003286,g7,train,0
G7_000125,g7,train,0
G7_002278,g7,train,0
G7_001410,g7,train,0
G7_002998,g7,train,0
G7_005970,g7,train,0
G7_000565,g7,train,0
G7_005005,g7,train,0
G7_000715,g7,train,0
G7_002012,g7,train,0
G7_003029,g7,train,0
G7_000259,g7,train,0
G7_006430,g7,train,0
G7_005256,g7,train,0
G7_006513,g7,train,0
G7_003441,g7,train,0
G7_003055,g7,train,0
G7_001329,g7,train,0
G7_000213,g7,train,0
G7_004880,g7,train,0
G7_000126,g7,train,0
G7_003731,g7,train,0
G7_002738,g7,train,0
G7_006323,g7,train,0
G7_004630,g7,train,0
G7_000288,g7,train,0
G7_007174,g7,train,0
G7_002215,g7,train,0
G7_002346,g7,train,0
G7_006017,g7,train,0
G7_000119,g7,train,0
G7_002820,g7,train,0
G7_001032,g7,train,0
G7_004221,g7,train,0
G7_001456,g7,train,0
G7_004335,g7,train,0
G7_004352,g7,train,0
G7_002106,g7,train,0
G7_005059,g7,train,0
G7_006555,g7,train,0
G7_004693,g7,train,0
G7_000104,g7,train,0
G7_006967,g7,train,0
G7_001373,g7,train,0
G7_002644,g7,train,0
G7_001916,g7,train,0
G7_002008,g7,train,0
G7_003491,g7,train,0
G7_005268,g7,train,0
G7_004025,g7,train,0
G7_003172,g7,train,0
G7_006550,g7,train,0
G7_001612,g7,train,0
G7_005229,g7,train,0
G7_006130,g7,train,0
G7_005838,g7,train,0
G7_006557,g7,train,0
G7_000923,g7,train,0
G7_003587,g7,train,0
G7_004957,g7,train,0
G7_003721,g7,train,0
G7_006652,g7,train,0
G7_003246,g7,train,0
G7_004965,g7,train,0
G7_007149,g7,train,0
G7_002335,g7,train,0
G7_003125,g7,train,0
G7_004209,g7,train,0
G7_002479,g7,train,0
G7_001102,g7,train,0
G7_000539,g7,train,0
G7_006591,g7,train,0
G7_005539,g7,train,0
G7_004447,g7,train,0
G7_006792,g7,train,0
G7_000289,g7,train,0
G7_004222,g7,train,0
G7_006074,g7,train,0
G7_001715,g7,train,0
G7_000093,g7,train,0
G7_004408,g7,train,0
G7_004980,g7,train,0
G7_002020,g7,train,0
G7_002670,g7,train,0
G7_001888,g7,train,0
G7_001469,g7,train,0
G7_006151,g7,train,0
G7_006250,g7,train,0
G7_003389,g7,train,0
G7_000428,g7,train,0
G7_005591,g7,train,0
G7_004577,g7,train,0
G7_000075,g7,train,0
G7_003745,g7,train,0
G7_000529,g7,train,0
G7_001047,g7,train,0
G7_007091,g7,train,0
G7_007125,g7,train,0
G7_006575,g7,train,0
G7_000412,g7,train,0
G7_004430,g7,train,0
G7_006442,g7,train,0
G7_005538,g7,train,0
G7_006853,g7,train,0
G7_006573,g7,train,0
G7_004523,g7,train,0
G7_006397,g7,train,0
G7_002963,g7,train,0
G7_000559,g7,train,0
G7_005704,g7,train,0
G7_006501,g7,train,0
G7_000629,g7,train,0
G7_001909,g7,train,0
G7_005372,g7,train,0
G7_003177,g7,train,0
G7_000947,g7,train,0
G7_006788,g7,train,0
G7_005746,g7,train,0
G7_006289,g7,train,0
G7_004762,g7,train,0
G7_004976,g7,train,0
G7_000767,g7,train,0
G7_006847,g7,train,0
G7_002935,g7,train,0
G7_004629,g7,train,0
G7_004541,g7,train,0
G7_005952,g7,train,0
G7_004810,g7,train,0
G7_003027,g7,train,0
G7_006328,g7,train,0
G7_002498,g7,train,0
G7_004817,g7,train,0
G7_001932,g7,train,0
G7_000838,g7,train,0
G7_004544,g7,train,0
G7_004360,g7,train,0
G7_006770,g7,train,0
G7_002193,g7,train,0
G7_003687,g7,train,0
G7_002562,g7,train,0
G7_002800,g7,train,0
G7_000095,g7,train,0
G7_002925,g7,train,0
G7_000393,g7,train,0
G7_002685,g7,train,0
G7_001945,g7,train,0
G7_003015,g7,train,0
G7_001808,g7,train,0
G7_005214,g7,train,0
G7_004528,g7,train,0
G7_002123,g7,train,0
G7_000369,g7,train,0
G7_002515,g7,train,0
G7_004424,g7,train,0
G7_005237,g7,train,0
G7_007139,g7,train,0
G7_003551,g7,train,0
G7_004085,g7,train,0
G7_006738,g7,train,0
G7_003537,g7,train,0
G7_000537,g7,train,0
G7_002474,g7,train,0
G7_002071,g7,train,0
G7_000381,g7,train,0
G7_003251,g7,train,0
G7_003758,g7,train,0
G7_000908,g7,train,0
G7_004988,g7,train,0
G7_000374,g7,train,0
G7_001238,g7,train,0
G7_003282,g7,train,0
G7_005400,g7,train,0
G7_002690,g7,train,0
G7_006339,g7,train,0
G7_002150,g7,train,0
G7_005456,g7,train,0
G7_001595,g7,train,0
G7_002641,g7,train,0
G7_000499,g7,train,0
G7_005583,g7,train,0
G7_006152,g7,train,0
G7_003436,g7,train,0
G7_006656,g7,train,0
G7_003914,g7,train,0
G7_006019,g7,train,0
G7_002296,g7,train,0
G7_003339,g7,train,0
G7_006271,g7,train,0
G7_003258,g7,train,0
G7_000175,g7,train,0
G7_001277,g7,train,0
G7_003602,g7,train,0
G7_006991,g7,train,0
G7_000716,g7,train,0
G7_002348,g7,train,0
G7_005522,g7,train,0
G7_004913,g7,train,0
G7_000112,g7,train,0
G7_002642,g7,train,0
G7_004358,g7,train,0
G7_001417,g7,train,0
G7_001313,g7,train,0
G7_003934,g7,train,0
G7_005802,g7,train,0
G7_000395,g7,train,0
G7_004752,g7,train,0
G7_003983,g7,train,0
G7_006176,g7,train,0
G7_001831,g7,train,0
G7_005844,g7,train,0
G7_003939,g7,train,0
G7_003769,g7,train,0
G7_006079,g7,train,0
G7_003566,g7,train,0
G7_003598,g7,train,0
G7_000941,g7,train,0
G7_004087,g7,train,0
G7_000560,g7,train,0
G7_004265,g7,train,0
G7_001694,g7,train,0
G7_003375,g7,train,0
G7_004071,g7,train,0
G7_005880,g7,train,0
G7_000302,g7,train,0
G7_003968,g7,train,0
G7_005428,g7,train,0
G7_002520,g7,train,0
G7_005394,g7,train,0
G7_000975,g7,train,0
G7_006899,g7,train,0
G7_001551,g7,train,0
G7_000997,g7,train,0
G7_003516,g7,train,0
G7_000487,g7,train,0
G7_002950,g7,train,0
G7_006662,g7,train,0
G7_002229,g7,train,0
G7_005809,g7,train,0
G7_004106,g7,train,0
G7_005227,g7,train,0
E4_TGT013_1_09,f6,val,1
E3_H11833_TGT007_0002,f6,val,1
E4_TGT012_2_05,f6,val,1
E4_TGT005_1_06,f6,val,1
E3_H11833_TGT007_0004,f6,val,1
E3_H11833_TGT010_0009,f6,val,1
E4_TGT015_2_03,f6,val,1
E3_H11833_TGT010_0015,f6,val,1
E4_TGT011_1_07,f6,val,1
E3_H11833_TGT012_0007,f6,val,1
E4_TGT005_2_07,f6,val,1
E4_TGT008_2_07,f6,val,1
E4_TGT014_1_06,f6,val,1
E4_TGT017_1_03,f6,val,1
E3_H11833_TGT017_0001,f6,val,1
E4_TGT002_2_06,f6,val,1
E4_TGT002_2_08,f6,val,1
E4_TGT005_1_02,f6,val,1
E4_TGT012_1_07,f6,val,1
E3_H11833_TGT004_0002,f6,val,1
E4_TGT012_1_01,f6,val,1
H11833_000042,f6,val,1
E4_TGT002_1_09,f6,val,1
E4_TGT006_2_06,f6,val,1
E3_H11833_TGT007_0003,f6,val,1
E3_H11833_TGT012_0002,f6,val,1
E4_TGT002_1_03,f6,val,1
E4_TGT009_2_04,f6,val,1
E3_H11833_TGT014_0001,f6,val,1
E3_H11833_TGT011_0013,f6,val,1
E3_H11833_TGT005_0005,f6,val,1
E4_TGT016_1_01,f6,val,1
E3_H11833_TGT013_0010,f6,val,1
H11833_000120,f6,val,1
E3_H11833_TGT006_0015,f6,val,1
E3_H11833_TGT016_0002,f6,val,1
E3_H11833_TGT003_0014,f6,val,1
E3_H11833_TGT004_0004,f6,val,1
H11833_000101,f6,val,1
E4_TGT010_2_05,f6,val,1
E3_H11833_TGT002_0003,f6,val,1
H11833_000034,f6,val,1
E3_H11833_TGT015_0018,f6,val,1
E3_H11833_TGT009_0001,f6,val,1
E4_TGT016_2_05,f6,val,1
E4_TGT015_2_09,f6,val,1
H11833_000069,f6,val,1
H11833_000050,f6,val,1
E4_TGT017_2_05,f6,val,1
E4_TGT004_2_08,f6,val,1
H11833_000067,f6,val,1
E4_TGT009_2_06,f6,val,1
H11833_000036,f6,val,1
H11833_000081,f6,val,1
E3_H11833_TGT007_0007,f6,val,1
E3_H11833_TGT010_0008,f6,val,1
E4_TGT002_2_01,f6,val,1
E3_H11833_TGT002_0009,f6,val,1
E4_TGT011_2_03,f6,val,1
E3_H11833_TGT003_0004,f6,val,1
E3_H11833_TGT012_0012,f6,val,1
E4_TGT006_1_04,f6,val,1
H11833_000022,f6,val,1
E4_TGT014_2_09,f6,val,1
E3_H11833_TGT004_0014,f6,val,1
E3_H11833_TGT017_0013,f6,val,1
E4_TGT002_2_04,f6,val,1
E3_H11833_TGT006_0011,f6,val,1
H11833_000020,f6,val,1
E4_TGT004_1_04,f6,val,1
E3_H11833_TGT002_0001,f6,val,1
E3_H11833_TGT016_0005,f6,val,1
E3_H11833_BG_0035,f6,val,0
H11833_000167,f6,val,0
H11833_000126,f6,val,0
E4_BG_0013,f6,val,0
E4_BG_0427,f6,val,0
E4_BG_0103,f6,val,0
E3_H11833_BG_0033,f6,val,0
E4_BG_0245,f6,val,0
E3_H11833_BG_0031,f6,val,0
H11833_000152,f6,val,0
H11833_000138,f6,val,0
E4_BG_0448,f6,val,0
E4_BG_0186,f6,val,0
E4_BG_0182,f6,val,0
E3_H11833_BG_0018,f6,val,0
E4_BG_0421,f6,val,0
H11833_000218,f6,val,0
E3_H11833_BG_0008,f6,val,0
E4_BG_0238,f6,val,0
E4_BG_0255,f6,val,0
E4_BG_0124,f6,val,0
E4_BG_0329,f6,val,0
E4_BG_0374,f6,val,0
E4_BG_0001,f6,val,0
E4_BG_0212,f6,val,0
H11833_000146,f6,val,0
E4_BG_0136,f6,val,0
H11833_000253,f6,val,0
E4_BG_0394,f6,val,0
E4_BG_0250,f6,val,0
H11833_000159,f6,val,0
E4_BG_0276,f6,val,0
H11833_000281,f6,val,0
E4_BG_0113,f6,val,0
E4_BG_0082,f6,val,0
E4_BG_0226,f6,val,0
H11833_000241,f6,val,0
E4_BG_0010,f6,val,0
E4_BG_0098,f6,val,0
E4_BG_0110,f6,val,0
H11833_000173,f6,val,0
H11833_000181,f6,val,0
E4_BG_0449,f6,val,0
E4_BG_0132,f6,val,0
E4_BG_0196,f6,val,0
H11833_000164,f6,val,0
H11833_000257,f6,val,0
E4_BG_0424,f6,val,0
E4_BG_0158,f6,val,0
E4_BG_0334,f6,val,0
E3_H11833_BG_0089,f6,val,0
E4_BG_0230,f6,val,0
E4_BG_0112,f6,val,0
H11833_000268,f6,val,0
H11833_000148,f6,val,0
H11833_000220,f6,val,0
E4_BG_0087,f6,val,0
E3_H11833_BG_0042,f6,val,0
E3_H11833_BG_0009,f6,val,0
E4_BG_0312,f6,val,0
E4_BG_0105,f6,val,0
E4_BG_0355,f6,val,0
H11833_000249,f6,val,0
E4_BG_0285,f6,val,0
E4_BG_0003,f6,val,0
H11833_000136,f6,val,0
G7_000497,g7,val,0
G7_005070,g7,val,0
G7_001672,g7,val,0
G7_001927,g7,val,0
G7_003842,g7,val,0
G7_002734,g7,val,0
G7_004346,g7,val,0
G7_001648,g7,val,0
G7_003637,g7,val,0
G7_006833,g7,val,0
G7_003809,g7,val,0
G7_005993,g7,val,0
G7_002552,g7,val,0
G7_003267,g7,val,0
G7_000491,g7,val,0
G7_006455,g7,val,0
G7_004934,g7,val,0
G7_000778,g7,val,0
G7_001228,g7,val,0
G7_002435,g7,val,0
G7_003288,g7,val,0
G7_005888,g7,val,0
G7_007187,g7,val,0
G7_005030,g7,val,0
G7_002743,g7,val,0
G7_000281,g7,val,0
G7_005099,g7,val,0
G7_000817,g7,val,0
G7_004077,g7,val,0
G7_003854,g7,val,0
G7_000860,g7,val,0
G7_004842,g7,val,0
G7_002711,g7,val,0
G7_003326,g7,val,0
G7_004761,g7,val,0
G7_006249,g7,val,0
G7_003079,g7,val,0
G7_004898,g7,val,0
G7_002375,g7,val,0
G7_006061,g7,val,0
G7_005871,g7,val,0
G7_001000,g7,val,0
G7_002755,g7,val,0
G7_007249,g7,val,0
G7_000815,g7,val,0
G7_002544,g7,val,0
G7_007081,g7,val,0
G7_004451,g7,val,0
G7_000014,g7,val,0
G7_006571,g7,val,0
G7_006556,g7,val,0
G7_007038,g7,val,0
G7_003589,g7,val,0
G7_001061,g7,val,0
G7_000546,g7,val,0
G7_005201,g7,val,0
G7_002141,g7,val,0
G7_005790,g7,val,0
G7_002333,g7,val,0
G7_002948,g7,val,0
G7_006093,g7,val,0
G7_005263,g7,val,0
G7_002086,g7,val,0
G7_004700,g7,val,0
G7_004843,g7,val,0
G7_005291,g7,val,0
G7_003741,g7,val,0
G7_001133,g7,val,0
G7_007005,g7,val,0
G7_005861,g7,val,0
G7_001226,g7,val,0
G7_002276,g7,val,0
G7_004278,g7,val,0
G7_002135,g7,val,0
G7_006622,g7,val,0
G7_002111,g7,val,0
G7_001826,g7,val,0
G7_004156,g7,val,0
G7_005311,g7,val,0
G7_006252,g7,val,0
G7_003953,g7,val,0
G7_004401,g7,val,0
G7_005875,g7,val,0
G7_002852,g7,val,0
G7_000038,g7,val,0
G7_007284,g7,val,0
G7_005019,g7,val,0
G7_005409,g7,val,0
G7_006035,g7,val,0
G7_001465,g7,val,0
G7_001493,g7,val,0
G7_005386,g7,val,0
G7_002289,g7,val,0
G7_006516,g7,val,0
G7_000424,g7,val,0
G7_002270,g7,val,0
G7_004853,g7,val,0
G7_003434,g7,val,0
G7_000695,g7,val,0
G7_001747,g7,val,0
G7_003415,g7,val,0
G7_006346,g7,val,0
G7_006659,g7,val,0
G7_003776,g7,val,0
G7_005788,g7,val,0
G7_003179,g7,val,0
G7_004353,g7,val,0
G7_001663,g7,val,0
G7_006634,g7,val,0
G7_004371,g7,val,0
G7_005451,g7,val,0
G7_001843,g7,val,0
G7_006002,g7,val,0
G7_004361,g7,val,0
G7_003606,g7,val,0
G7_002678,g7,val,0
G7_007097,g7,val,0
G7_003217,g7,val,0
G7_000001,g7,val,0
G7_001069,g7,val,0
G7_000101,g7,val,0
G7_005820,g7,val,0
G7_000436,g7,val,0
G7_004695,g7,val,0
G7_001309,g7,val,0
G7_001072,g7,val,0
G7_001020,g7,val,0
G7_000163,g7,val,0
G7_007086,g7,val,0
G7_006446,g7,val,0
G7_005645,g7,val,0
G7_005630,g7,val,0
G7_003878,g7,val,0
G7_005186,g7,val,0
G7_003717,g7,val,0
G7_001295,g7,val,0
G7_003994,g7,val,0
G7_002175,g7,val,0
G7_003716,g7,val,0
G7_004288,g7,val,0
G7_001344,g7,val,0
G7_003912,g7,val,0
G7_003308,g7,val,0
G7_002331,g7,val,0
G7_004514,g7,val,0
G7_005275,g7,val,0
G7_004240,g7,val,0
G7_001686,g7,val,0
G7_006947,g7,val,0
G7_000610,g7,val,0
G7_001902,g7,val,0
G7_001984,g7,val,0
G7_004045,g7,val,0
G7_005382,g7,val,0
G7_002703,g7,val,0
G7_001760,g7,val,0
G7_002890,g7,val,0
G7_005981,g7,val,0
G7_007283,g7,val,0
G7_000156,g7,val,0
G7_003835,g7,val,0
G7_003010,g7,val,0
G7_000335,g7,val,0
G7_001448,g7,val,0
G7_006977,g7,val,0
G7_002687,g7,val,0
G7_003121,g7,val,0
G7_005258,g7,val,0
G7_004956,g7,val,0
G7_000644,g7,val,0
G7_003899,g7,val,0
G7_004294,g7,val,0
G7_001266,g7,val,0
G7_007153,g7,val,0
G7_006876,g7,val,0
G7_002263,g7,val,0
G7_005112,g7,val,0
G7_005238,g7,val,0
G7_004243,g7,val,0
G7_004032,g7,val,0
G7_001230,g7,val,0
G7_001812,g7,val,0
G7_006150,g7,val,0
G7_005638,g7,val,0
G7_001012,g7,val,0
G7_003558,g7,val,0
G7_004788,g7,val,0
G7_003278,g7,val,0
G7_005602,g7,val,0
G7_005464,g7,val,0
G7_004136,g7,val,0
G7_002767,g7,val,0
G7_002437,g7,val,0
G7_004406,g7,val,0
G7_001697,g7,val,0
G7_006620,g7,val,0
G7_002774,g7,val,0
G7_000833,g7,val,0
G7_005075,g7,val,0
G7_001372,g7,val,0
G7_005255,g7,val,0
G7_002815,g7,val,0
G7_006933,g7,val,0
G7_006361,g7,val,0
G7_006837,g7,val,0
G7_001786,g7,val,0
G7_000147,g7,val,0
G7_001811,g7,val,0
G7_001903,g7,val,0
G7_000962,g7,val,0
G7_001787,g7,val,0
G7_006020,g7,val,0
G7_004011,g7,val,0
G7_001250,g7,val,0
G7_006696,g7,val,0
G7_006987,g7,val,0
G7_001215,g7,val,0
G7_003231,g7,val,0
G7_007155,g7,val,0
G7_003413,g7,val,0
G7_000652,g7,val,0
G7_006148,g7,val,0
G7_004493,g7,val,0
G7_007134,g7,val,0
G7_006408,g7,val,0
G7_006253,g7,val,0
G7_005104,g7,val,0
G7_005330,g7,val,0
G7_003175,g7,val,0
G7_002719,g7,val,0
G7_000896,g7,val,0
G7_005847,g7,val,0
G7_001068,g7,val,0
G7_002681,g7,val,0
G7_006775,g7,val,0
G7_005429,g7,val,0
G7_000891,g7,val,0
G7_003998,g7,val,0
G7_006122,g7,val,0
G7_001112,g7,val,0
G7_004891,g7,val,0
G7_005599,g7,val,0
G7_000032,g7,val,0
G7_007022,g7,val,0
G7_003144,g7,val,0
G7_005461,g7,val,0
G7_001352,g7,val,0
G7_000239,g7,val,0
G7_003767,g7,val,0
G7_002933,g7,val,0
G7_003750,g7,val,0
G7_000286,g7,val,0
G7_006653,g7,val,0
G7_002077,g7,val,0
G7_003864,g7,val,0
G7_004061,g7,val,0
G7_000535,g7,val,0
G7_005803,g7,val,0
G7_002072,g7,val,0
G7_005487,g7,val,0
G7_001432,g7,val,0
G7_001211,g7,val,0
G7_006531,g7,val,0
G7_001722,g7,val,0
G7_006139,g7,val,0
G7_002746,g7,val,0
G7_001239,g7,val,0
G7_000442,g7,val,0
G7_001572,g7,val,0
G7_000862,g7,val,0
G7_005184,g7,val,0
G7_000960,g7,val,0
G7_001741,g7,val,0
G7_005959,g7,val,0
G7_005401,g7,val,0
G7_005222,g7,val,0
G7_006218,g7,val,0
G7_003069,g7,val,0
G7_000522,g7,val,0
G7_004991,g7,val,0
G7_005574,g7,val,0
G7_004952,g7,val,0
G7_002094,g7,val,0
G7_000444,g7,val,0
G7_005597,g7,val,0
G7_000634,g7,val,0
G7_004169,g7,val,0
G7_002521,g7,val,0
G7_002816,g7,val,0
G7_003771,g7,val,0
G7_000604,g7,val,0
G7_001688,g7,val,0
G7_000932,g7,val,0
G7_000550,g7,val,0
G7_001081,g7,val,0
G7_000347,g7,val,0
G7_005084,g7,val,0
G7_005791,g7,val,0
G7_002483,g7,val,0
G7_002850,g7,val,0
